"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","EXCH","TOT","NATUSD","A","2017",106.839572,
"ISL","EXCH","TOT","NATUSD","A","2018",108.300176,
"ISL","EXCH","TOT","NATUSD","A","2019",122.606774,
"ISL","EXCH","TOT","NATUSD","A","2020",135.421712,
"IRL","EXCH","TOT","NATUSD","A","1950",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1951",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1952",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1953",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1954",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1955",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1956",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1957",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1958",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1959",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1960",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1961",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1962",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1963",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1964",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1965",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1966",0.453478,
"IRL","EXCH","TOT","NATUSD","A","1967",0.459776,
"IRL","EXCH","TOT","NATUSD","A","1968",0.529058,
"IRL","EXCH","TOT","NATUSD","A","1969",0.529058,
"IRL","EXCH","TOT","NATUSD","A","1970",0.529058,
"IRL","EXCH","TOT","NATUSD","A","1971",0.521761,
"IRL","EXCH","TOT","NATUSD","A","1972",0.508391,
"IRL","EXCH","TOT","NATUSD","A","1973",0.51827,
"IRL","EXCH","TOT","NATUSD","A","1974",0.543139,
"IRL","EXCH","TOT","NATUSD","A","1975",0.573974,
"IRL","EXCH","TOT","NATUSD","A","1976",0.706622,
"IRL","EXCH","TOT","NATUSD","A","1977",0.727905,
"IRL","EXCH","TOT","NATUSD","A","1978",0.662174,
"IRL","EXCH","TOT","NATUSD","A","1979",0.620388,
"IRL","EXCH","TOT","NATUSD","A","1980",0.617912,
"IRL","EXCH","TOT","NATUSD","A","1981",0.788886,
"IRL","EXCH","TOT","NATUSD","A","1982",0.894609,
"IRL","EXCH","TOT","NATUSD","A","1983",1.02173,
"IRL","EXCH","TOT","NATUSD","A","1984",1.171401,
"IRL","EXCH","TOT","NATUSD","A","1985",1.200683,
"IRL","EXCH","TOT","NATUSD","A","1986",0.943578,
"IRL","EXCH","TOT","NATUSD","A","1987",0.854428,
"IRL","EXCH","TOT","NATUSD","A","1988",0.833542,
"IRL","EXCH","TOT","NATUSD","A","1989",0.895855,
"IRL","EXCH","TOT","NATUSD","A","1990",0.767669,
"IRL","EXCH","TOT","NATUSD","A","1991",0.788885,
"IRL","EXCH","TOT","NATUSD","A","1992",0.746252,
"IRL","EXCH","TOT","NATUSD","A","1993",0.859929,
"IRL","EXCH","TOT","NATUSD","A","1994",0.848983,
"IRL","EXCH","TOT","NATUSD","A","1995",0.791978,
"IRL","EXCH","TOT","NATUSD","A","1996",0.793622,
"IRL","EXCH","TOT","NATUSD","A","1997",0.837574,
"IRL","EXCH","TOT","NATUSD","A","1998",0.8917,
"IRL","EXCH","TOT","NATUSD","A","1999",0.938283,
"IRL","EXCH","TOT","NATUSD","A","2000",1.082705,
"IRL","EXCH","TOT","NATUSD","A","2001",1.116533,
"IRL","EXCH","TOT","NATUSD","A","2002",1.057559,
"IRL","EXCH","TOT","NATUSD","A","2003",0.884048,
"IRL","EXCH","TOT","NATUSD","A","2004",0.803922,
"IRL","EXCH","TOT","NATUSD","A","2005",0.8038,
"IRL","EXCH","TOT","NATUSD","A","2006",0.796433,
"IRL","EXCH","TOT","NATUSD","A","2007",0.729672,
"IRL","EXCH","TOT","NATUSD","A","2008",0.679923,
"IRL","EXCH","TOT","NATUSD","A","2009",0.716958,
"IRL","EXCH","TOT","NATUSD","A","2010",0.754309,
"IRL","EXCH","TOT","NATUSD","A","2011",0.718414,
"IRL","EXCH","TOT","NATUSD","A","2012",0.778338,
"IRL","EXCH","TOT","NATUSD","A","2013",0.752945,
"IRL","EXCH","TOT","NATUSD","A","2014",0.752728,
"IRL","EXCH","TOT","NATUSD","A","2015",0.901296,
"IRL","EXCH","TOT","NATUSD","A","2016",0.903421,
"IRL","EXCH","TOT","NATUSD","A","2017",0.885206,
"IRL","EXCH","TOT","NATUSD","A","2018",0.846773,
"IRL","EXCH","TOT","NATUSD","A","2019",0.893276,
"IRL","EXCH","TOT","NATUSD","A","2020",0.875506,
"ITA","EXCH","TOT","NATUSD","A","1950",0.322584,
"ITA","EXCH","TOT","NATUSD","A","1951",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1952",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1953",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1954",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1955",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1956",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1957",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1958",0.322651,
"ITA","EXCH","TOT","NATUSD","A","1959",0.320764,
"ITA","EXCH","TOT","NATUSD","A","1960",0.322262,
"ITA","EXCH","TOT","NATUSD","A","1961",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1962",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1963",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1964",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1965",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1966",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1967",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1968",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1969",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1970",0.322786,
"ITA","EXCH","TOT","NATUSD","A","1971",0.320389,
"ITA","EXCH","TOT","NATUSD","A","1972",0.301207,
"ITA","EXCH","TOT","NATUSD","A","1973",0.301092,
"ITA","EXCH","TOT","NATUSD","A","1974",0.335874,
"ITA","EXCH","TOT","NATUSD","A","1975",0.337168,
"ITA","EXCH","TOT","NATUSD","A","1976",0.429865,
"ITA","EXCH","TOT","NATUSD","A","1977",0.455716,
"ITA","EXCH","TOT","NATUSD","A","1978",0.438298,
"ITA","EXCH","TOT","NATUSD","A","1979",0.429104,
"ITA","EXCH","TOT","NATUSD","A","1980",0.442318,
"ITA","EXCH","TOT","NATUSD","A","1981",0.58709,
"ITA","EXCH","TOT","NATUSD","A","1982",0.698513,
"ITA","EXCH","TOT","NATUSD","A","1983",0.78442,
"ITA","EXCH","TOT","NATUSD","A","1984",0.907395,
"ITA","EXCH","TOT","NATUSD","A","1985",0.986143,
"ITA","EXCH","TOT","NATUSD","A","1986",0.769939,
"ITA","EXCH","TOT","NATUSD","A","1987",0.669364,
"ITA","EXCH","TOT","NATUSD","A","1988",0.672235,
"ITA","EXCH","TOT","NATUSD","A","1989",0.708627,
"ITA","EXCH","TOT","NATUSD","A","1990",0.618768,
"ITA","EXCH","TOT","NATUSD","A","1991",0.640723,
"ITA","EXCH","TOT","NATUSD","A","1992",0.636484,
"ITA","EXCH","TOT","NATUSD","A","1993",0.812731,
"ITA","EXCH","TOT","NATUSD","A","1994",0.832758,
"ITA","EXCH","TOT","NATUSD","A","1995",0.841274,
"ITA","EXCH","TOT","NATUSD","A","1996",0.796866,
"ITA","EXCH","TOT","NATUSD","A","1997",0.879576,
"ITA","EXCH","TOT","NATUSD","A","1998",0.896676,
"ITA","EXCH","TOT","NATUSD","A","1999",0.938283,
"ITA","EXCH","TOT","NATUSD","A","2000",1.082705,
"ITA","EXCH","TOT","NATUSD","A","2001",1.116533,
"ITA","EXCH","TOT","NATUSD","A","2002",1.057559,
"ITA","EXCH","TOT","NATUSD","A","2003",0.884048,
