LOCATION,short_rate(t),short_rate(t+5y)
C0009,1.583534,3.892642
C0010,19.737852,19.340402
C0001,4.477028,4.206212
C0002,19.209956,19.497481
C0003,3.406409,2.341998
C0004,15.668467,13.059852
C0005,4.385612,2.980407
C0006,14.094090,15.171864
C0007,3.289937,4.087823
C0008,16.561097,13.529250
C0009,1.578317,4.120188
C0010,19.749278,19.202574
C0001,4.695317,4.068137
C0002,19.069109,19.319033
C0003,3.211622,2.431266
C0004,15.517888,12.839526
C0005,4.450243,2.744740
C0006,14.310660,14.689005
C0007,3.763202,4.489621
C0008,16.575069,13.940677
C0009,1.407802,4.089102
C0010,19.132799,19.352344
C0001,4.574806,3.598838
C0002,18.696489,19.532512
C0003,3.552681,2.259320
C0004,15.634303,13.107207
C0005,3.787070,2.479546
C0006,14.487357,14.976890
C0007,3.686823,4.129645
C0008,17.055570,14.011153
C0009,1.102874,3.665148
C0010,18.483817,19.155242
C0001,4.482864,2.998501
C0002,19.029613,18.742863
C0003,3.359449,2.513625
C0004,16.137333,13.183314
C0005,3.608685,2.750107
C0006,14.966987,14.670083
C0007,3.423982,3.625434
C0008,16.797547,14.069858
C0009,0.946405,3.299565
C0010,18.364959,19.368597
C0001,4.021199,2.996246
C0002,18.686392,18.946048
C0003,3.385383,2.302565
C0004,15.810383,13.130596
C0005,3.923043,2.711844
C0006,15.373726,14.622843
C0007,3.325311,3.355004
C0008,16.864978,13.949816
C0009,1.370928,3.367833
C0010,18.481381,19.401342
C0001,4.023729,3.171518
C0002,18.991515,18.785404
C0003,3.909941,2.474806
C0004,15.579250,13.241754
C0005,4.167573,2.651947
C0006,15.195275,14.588291
C0007,3.897752,3.266109
C0008,16.638246,13.599895
C0009,1.679521,3.261443
C0010,18.594298,19.214936
C0001,4.176321,2.893776
C0002,18.903923,18.779181
C0003,4.105722,2.788271
C0004,15.397894,13.468670
C0005,3.769742,2.422405
C0006,15.120774,14.330866
C0007,3.907143,3.232604
C0008,16.513440,13.487255
C0009,1.781898,3.527307
C0010,18.487027,19.240390
C0001,3.729270,3.418688
C0002,18.967379,18.329359
C0003,5.037103,2.904473
C0004,15.572287,13.575997
C0005,4.011569,2.044463
C0006,15.154147,14.038801
C0007,3.950257,3.418687
C0008,16.497034,13.597413
C0009,1.766372,3.322839
C0010,18.474218,19.374507
C0001,3.741552,3.628647
C0002,19.151761,18.567044
C0003,5.103895,2.634831
C0004,15.738289,13.806059
C0005,3.724993,1.987495
C0006,15.195251,14.180136
C0007,4.246134,3.126697
C0008,16.451313,13.121287
C0009,1.157000,3.999798
C0010,18.339599,19.391985
C0001,3.991611,3.505184
C0002,19.334987,18.041941
C0003,4.753531,2.635972
C0004,15.808999,13.535554
C0005,4.125457,2.273175
C0006,15.753522,13.889062
C0007,4.196868,3.344973
C0008,16.271868,12.388130
C0009,1.508979,4.277939
C0010,18.146550,19.343785
C0001,4.173728,3.493255
C0002,19.802967,18.647655
C0003,4.537926,2.890079
C0004,15.900222,13.501584
C0005,3.608398,1.926383
C0006,15.883061,13.167327
C0007,3.731250,3.074742
C0008,16.410856,12.303533
C0009,1.626643,4.707455
C0010,18.013003,18.555339
C0001,4.695638,3.546554
C0002,20.276410,18.942806
C0003,4.751225,2.816848
C0004,15.734867,13.599764
C0005,3.298098,1.663359
C0006,15.529024,13.293399
C0007,3.714816,2.844158
C0008,16.255985,12.362368
C0009,1.592343,4.966066
C0010,17.227376,19.484698
C0001,4.484048,3.546065
C0002,20.087078,18.840734
C0003,4.198692,2.334548
C0004,15.590385,13.267210
C0005,2.932957,1.702469
C0006,15.342680,13.397724
C0007,3.475817,3.299589
C0008,15.804724,12.433603
C0009,1.969266,5.084224
C0010,17.599689,19.389080
C0001,4.191034,4.006228
C0002,20.117514,18.670229
C0003,3.863035,2.846506
C0004,15.217165,13.698901
C0005,2.911894,1.793980
C0006,15.342074,13.017408
C0007,3.153763,3.444296
C0008,15.848120,12.411978
C0009,1.751337,4.684777
C0010,17.545585,19.437128
C0001,4.064764,3.586801
C0002,19.737453,18.653050
C0003,4.526736,2.884167
C0004,15.342193,13.959619
C0005,3.179506,1.678378
C0006,15.155540,13.138256
C0007,3.461458,3.526035
C0008,15.995610,12.287313
C0009,2.153013,4.970097
C0010,17.427287,19.310616
C0001,4.287493,4.005805
C0002,19.718524,19.044793
C0003,4.684503,2.973630
C0004,15.794821,14.363125
C0005,2.966189,1.504412
C0006,14.453525,13.443597
C0007,3.445372,3.826339
C0008,16.114402,12.425688
C0009,2.115331,4.817500
C0010,17.172762,18.997578
C0001,3.961846,4.233932
C0002,19.558786,19.324956
C0003,4.632325,3.696291
C0004,15.335250,14.513030
C0005,3.188716,1.704924
C0006,14.341627,14.079135
C0007,3.515795,3.753393
C0008,15.813362,12.239105
C0009,1.923134,4.882579
C0010,17.054424,18.970521
C0001,4.128951,4.312446
C0002,19.142291,19.118351
C0003,4.766146,3.828577
C0004,15.697638,14.665720
C0005,2.820301,1.077700
C0006,15.002234,13.706564
C0007,2.958670,3.787019
C0008,15.765694,12.736648
C0009,2.540137,4.398235
C0010,17.235061,18.708047
C0001,3.793691,4.147410
C0002,19.110668,18.947396
C0003,4.927248,4.240831
C0004,15.835240,14.323361
C0005,2.693411,0.698896
C0006,15.222651,13.903081
C0007,3.191929,3.351038
C0008,16.044765,12.752502
C0009,2.864659,5.040831
C0010,17.066157,18.394350
C0001,4.263582,3.727928
C0002,19.421415,19.139307
C0003,4.583146,4.022273
C0004,15.627936,14.326030
C0005,2.633069,0.709160
C0006,15.319485,13.772444
C0007,3.091675,3.581650
C0008,16.040262,12.787029
C0009,2.836350,4.335255
C0010,16.917263,18.998787
C0001,4.674645,3.431964
C0002,19.454335,19.510265
C0003,4.588698,3.946945
C0004,15.369691,13.790236
C0005,2.784388,0.603092
C0006,15.288537,13.764437
C0007,2.816357,3.374537
C0008,15.640957,12.479090
C0009,2.606589,4.114659
C0010,17.134081,18.816634
C0001,4.370210,3.465198
C0002,19.386823,19.664001
C0003,4.715553,4.299902
C0004,15.128766,14.216381
C0005,3.324984,0.814667
C0006,14.830075,13.655311
C0007,2.825754,3.347996
C0008,15.543436,12.203460
C0009,2.778814,4.262476
C0010,16.693213,18.829150
C0001,4.546887,3.390574
C0002,19.099378,19.707475
C0003,4.824249,4.317963
C0004,15.257905,14.378798
C0005,3.511182,0.643997
C0006,14.500763,14.123476
C0007,2.825584,3.284467
C0008,15.517995,12.220497
C0009,2.608977,4.267342
C0010,17.239397,18.345810
C0001,3.973384,3.683374
C0002,18.928716,19.281331
C0003,4.628774,4.366603
C0004,14.676454,14.470149
C0005,3.466694,0.513422
C0006,14.508307,13.901219
C0007,3.092871,3.183026
C0008,15.672192,12.094521
C0009,2.774204,4.410053
C0010,17.474188,18.404524
C0001,3.837278,3.932650
C0002,18.824613,19.600064
C0003,4.853904,4.352833
C0004,14.552423,14.612697
C0005,3.699568,0.225309
C0006,14.225242,13.737329
C0007,2.848827,2.740050
C0008,15.598538,12.172856
C0009,2.953148,4.040444
C0010,17.285197,18.993826
C0001,3.859191,3.790328
C0002,18.950973,19.679146
C0003,4.984960,4.396347
C0004,15.135278,14.668424
C0005,3.872898,0.356333
C0006,14.107474,13.800649
C0007,2.753300,3.092711
C0008,15.770466,11.926109
C0009,2.867671,4.000227
C0010,17.252783,18.810640
C0001,4.098802,4.017378
C0002,18.909756,19.660226
C0003,4.931014,4.310019
C0004,15.057189,14.737108
C0005,3.711676,0.258603
C0006,14.244513,13.908339
C0007,2.906334,3.245132
C0008,16.161590,12.090801
C0009,2.993453,3.780908
C0010,17.829898,18.886742
C0001,3.960930,3.801550
C0002,19.530886,19.838122
C0003,5.168311,4.609609
C0004,15.165321,14.677727
C0005,3.761334,0.117332
C0006,14.034682,14.106874
C0007,2.723955,2.672205
C0008,15.716587,11.628063
C0009,2.763265,4.012759
C0010,17.709800,18.550270
C0001,3.891484,3.839419
C0002,19.708305,19.410206
C0003,5.350750,4.540192
C0004,15.507744,15.097662
C0005,3.666178,0.202228
C0006,14.050391,14.340973
C0007,2.796450,2.748868
C0008,15.096079,11.589767
C0009,2.764160,4.118450
C0010,17.639764,18.808938
C0001,4.362070,4.052090
C0002,19.778463,19.609715
C0003,5.091504,5.376971
C0004,15.549627,15.138705
C0005,3.957322,0.693927
C0006,13.933484,14.091536
C0007,3.034794,2.838212
C0008,14.809129,11.137213
C0009,2.776765,3.825009
C0010,17.078732,18.750923
C0001,4.751224,3.407876
C0002,19.656373,19.646724
C0003,5.207792,5.174525
C0004,15.348501,15.057680
C0005,3.817772,0.850870
C0006,13.395852,14.291058
C0007,3.028536,3.213019
C0008,14.678175,11.236195
C0009,3.210419,3.324834
C0010,17.336800,18.783393
C0001,4.490633,3.235185
C0002,19.455894,20.010689
C0003,4.880136,5.109216
C0004,15.641615,15.212985
C0005,3.437195,0.616062
C0006,13.507181,13.965430
C0007,3.249754,3.067360
C0008,14.545895,10.643740
C0009,2.750364,2.898862
C0010,17.551451,18.506272
C0001,4.990627,3.669809
C0002,19.402933,20.393768
C0003,4.993407,5.100922
C0004,15.287375,15.199877
C0005,3.445083,0.885307
C0006,13.886989,14.049240
C0007,2.582471,3.062698
C0008,14.523365,10.537831
C0009,2.592962,2.711658
C0010,17.944561,18.855537
C0001,4.906500,3.466444
C0002,19.439899,20.520787
C0003,5.417801,5.218520
C0004,15.274946,14.983144
C0005,3.848943,1.278811
C0006,13.913047,14.311714
C0007,2.808067,3.452015
C0008,14.903800,10.792631
C0009,2.535513,3.164021
C0010,17.808360,18.968235
C0001,5.263309,3.941794
C0002,19.063611,20.439035
C0003,4.959870,5.002011
C0004,15.330641,15.203418
C0005,4.336498,1.762464
C0006,14.324887,14.065829
C0007,2.896463,3.916796
C0008,15.103020,10.711757
C0009,2.111450,3.267438
C0010,17.178482,19.231299
C0001,5.004946,3.756903
C0002,19.343639,20.490219
C0003,4.702326,4.776581
C0004,14.640342,15.260406
C0005,4.274973,1.922984
C0006,14.496331,14.313330
C0007,3.256405,4.323930
C0008,15.707838,11.055246
C0009,1.842619,3.126314
C0010,17.081718,19.726895
C0001,5.334158,4.243222
C0002,19.215560,20.288538
C0003,4.217056,5.110155
C0004,14.380678,15.370027
C0005,3.992534,2.161509
C0006,14.586269,14.471801
C0007,3.407684,4.374768
C0008,15.588045,10.838568
C0009,2.147609,3.010712
C0010,17.113930,19.365147
C0001,5.194963,4.209850
C0002,19.203474,20.258893
C0003,3.873981,4.929046
C0004,14.105370,15.345387
C0005,3.570679,2.172979
C0006,14.747930,14.513313
C0007,3.037705,4.301088
C0008,15.613005,10.504166
C0009,2.264838,3.045566
C0010,17.069609,19.194924
C0001,4.966455,4.157334
C0002,19.050214,19.704163
C0003,3.922292,4.747993
C0004,13.936038,14.881946
C0005,3.443345,2.019609
C0006,14.746741,14.908597
C0007,2.871967,4.127487
C0008,15.421793,10.635140
C0009,2.564321,3.021594
C0010,17.654536,18.643576
C0001,5.439062,3.692692
C0002,18.993240,20.026127
C0003,4.051774,4.639872
C0004,14.105846,15.177477
C0005,3.789624,1.533158
C0006,14.486490,15.365316
C0007,2.505055,4.404937
C0008,15.216403,10.851470
C0009,2.826569,2.872229
C0010,17.630869,18.714930
C0001,5.463221,4.169644
C0002,18.371019,20.113682
C0003,3.895117,4.552131
C0004,14.174155,15.314043
C0005,3.850436,1.752650
C0006,14.458051,15.352608
C0007,2.485673,4.253201
C0008,15.050795,10.154724
C0009,2.529149,3.508090
C0010,17.743699,18.137022
C0001,5.847751,4.090702
C0002,18.621413,20.390237
C0003,3.954382,4.925196
C0004,14.005895,14.886994
C0005,3.329596,1.635344
C0006,14.491121,15.022312
C0007,2.200666,4.409187
C0008,14.545639,10.641279
C0009,2.949288,3.717703
C0010,17.723341,17.817074
C0001,5.936300,3.570536
C0002,18.524093,20.361979
C0003,3.837719,5.003364
C0004,13.899563,14.531500
C0005,3.118528,1.838379
C0006,14.829828,15.268367
C0007,1.996688,4.517102
C0008,14.167917,10.575104
C0009,3.119244,3.825280
C0010,17.555174,17.469747
C0001,5.466246,3.628991
C0002,18.680584,19.949388
C0003,3.526736,5.047019
C0004,14.206703,14.710101
C0005,3.141452,1.845976
C0006,14.677488,15.367385
C0007,1.816898,4.413029
C0008,14.496582,9.810492
C0009,3.228559,3.509199
C0010,17.658912,17.445898
C0001,5.493020,4.043938
C0002,18.937791,19.903223
C0003,3.085741,4.994922
C0004,14.476308,14.569654
C0005,3.102600,1.746622
C0006,14.700955,15.641578
C0007,1.793584,4.134961
C0008,14.126740,9.662398
C0009,3.290118,3.513908
C0010,17.912051,17.914515
C0001,5.732958,4.026178
C0002,19.200919,19.831825
C0003,3.341637,4.808573
C0004,14.543272,14.393944
C0005,2.783322,1.062629
C0006,14.882492,15.789259
C0007,2.048907,3.816668
C0008,13.803639,9.741410
C0009,3.259405,3.743887
C0010,17.947205,17.408409
C0001,5.706759,4.277677
C0002,19.618483,19.608527
C0003,3.170863,4.969256
C0004,14.720400,13.912642
C0005,2.882801,0.982786
C0006,15.163413,15.730770
C0007,2.477371,3.725366
C0008,13.543082,10.015262
C0009,2.967898,3.961784
C0010,18.122385,17.538296
C0001,5.708321,4.250196
C0002,19.743929,19.834628
C0003,2.619593,4.359590
C0004,14.501142,14.066297
C0005,3.005030,0.898569
C0006,15.392851,15.356189
C0007,2.483274,4.309743
C0008,13.575039,10.444720
C0009,3.198100,4.038232
C0010,18.171836,17.708347
C0001,5.241562,4.643069
C0002,19.804393,19.447267
C0003,2.422226,4.046819
C0004,14.123972,13.993815
C0005,3.169781,0.769472
C0006,15.585002,15.484796
C0007,2.747073,4.439433
C0008,14.102752,10.584425
C0009,3.357876,4.255922
C0010,18.326799,18.090097
C0001,5.232076,4.357094
C0002,19.789307,19.438227
C0003,2.410436,4.320860
C0004,13.844913,14.100624
C0005,3.588153,0.590182
C0006,15.733700,15.189455
C0007,2.790957,4.853479
C0008,14.463479,11.071993
C0009,3.185093,4.402186
C0010,18.476692,18.196370
C0001,5.145168,3.923480
C0002,19.527965,19.649857
C0003,1.855790,4.321886
C0004,13.854678,14.051725
C0005,3.476230,0.108132
C0006,15.621692,15.539962
C0007,2.741884,4.780560
C0008,14.415594,11.147707
C0009,3.888464,4.449630
C0010,18.455773,18.131308
C0001,5.063085,3.904946
C0002,19.494705,19.843005
C0003,1.805408,4.860464
C0004,13.922559,14.219147
C0005,3.377813,0.552647
C0006,15.282358,15.411987
C0007,3.236322,5.132900
C0008,14.588474,11.205371
C0009,3.837669,4.792666
C0010,18.386548,18.348422
C0001,5.344039,3.321346
C0002,19.265239,19.692678
C0003,1.528362,4.502026
C0004,13.781927,14.149664
C0005,3.370389,0.690548
C0006,15.546951,16.361591
C0007,3.555756,5.033775
C0008,14.516316,11.521046
C0009,3.850204,5.019413
C0010,18.773690,18.210908
C0001,4.902215,3.472181
C0002,19.452010,19.494523
C0003,1.331131,4.602783
C0004,13.599830,14.289655
C0005,3.631808,0.966605
C0006,15.551140,16.336955
C0007,3.779204,4.977623
C0008,14.715583,11.237143
C0009,3.580596,4.872198
C0010,18.899316,18.597444
C0001,4.876209,3.802880
C0002,19.493831,19.395481
C0003,1.577406,4.741380
C0004,13.847668,14.689023
C0005,3.654752,0.852849
C0006,15.566878,16.280933
C0007,3.994316,5.076817
C0008,14.377035,11.174882
C0009,3.636418,4.572274
C0010,18.452402,18.609321
C0001,4.606953,3.843109
C0002,19.644548,19.294855
C0003,2.343658,4.871239
C0004,13.715828,14.655396
C0005,3.505110,1.041954
C0006,15.651150,16.717982
C0007,3.966057,5.271422
C0008,14.333411,11.391608
C0009,3.967558,4.629672
C0010,18.584766,18.214931
C0001,4.958914,3.710698
C0002,19.694269,19.572125
C0003,2.790187,5.122735
C0004,13.284841,14.720621
C0005,3.391293,1.497408
C0006,15.592665,17.032662
C0007,4.093090,5.063992
C0008,14.336636,11.430510
C0009,3.561851,4.761236
C0010,19.422504,18.553323
C0001,5.520446,3.922368
C0002,19.502070,19.648281
C0003,3.029941,5.372828
C0004,13.250135,14.475522
C0005,3.262113,1.597049
C0006,15.297185,16.918211
C0007,4.004317,4.975034
C0008,14.404627,11.272306
C0009,4.167518,5.055532
C0010,19.685619,18.163376
C0001,5.251330,3.800508
C0002,19.503988,20.009969
C0003,2.620255,5.612231
C0004,13.325543,14.736423
C0005,3.095134,1.663737
C0006,15.428070,16.759412
C0007,4.370424,5.059225
C0008,14.037145,11.699046
C0009,4.036210,3.771439
C0010,19.632816,18.037212
C0001,4.852681,3.688800
C0002,19.570177,19.876274
C0003,2.583118,6.020565
C0004,12.996361,14.885339
C0005,2.999874,1.550323
C0006,15.307337,16.662752
C0007,4.132766,4.938432
C0008,13.977403,11.577675
C0009,3.892642,3.816737
C0010,19.340402,17.725934
C0001,4.206212,3.783765
C0002,19.497481,19.826873
C0003,2.341998,6.031918
C0004,13.059852,14.976253
C0005,2.980407,1.306255
C0006,15.171864,16.235624
C0007,4.087823,4.272952
C0008,13.529250,11.661920
C0009,4.120188,3.845114
C0010,19.202574,18.170194
C0001,4.068137,3.389682
C0002,19.319033,20.073490
C0003,2.431266,6.167293
C0004,12.839526,14.350263
C0005,2.744740,1.431385
C0006,14.689005,16.072652
C0007,4.489621,4.366443
C0008,13.940677,11.894762
C0009,4.089102,3.692225
C0010,19.352344,18.245858
C0001,3.598838,3.051675
C0002,19.532512,20.326542
C0003,2.259320,6.176466
C0004,13.107207,14.787001
C0005,2.479546,1.178558
C0006,14.976890,16.340957
C0007,4.129645,4.294767
C0008,14.011153,12.055695
C0009,3.665148,3.517731
C0010,19.155242,17.990975
C0001,2.998501,2.989619
C0002,18.742863,20.536318
C0003,2.513625,6.096207
C0004,13.183314,14.820175
C0005,2.750107,1.123603
C0006,14.670083,16.177487
C0007,3.625434,4.420135
C0008,14.069858,11.994558
C0009,3.299565,3.949911
C0010,19.368597,18.085339
C0001,2.996246,2.747308
C0002,18.946048,20.798534
C0003,2.302565,6.125973
C0004,13.130596,14.532926
C0005,2.711844,0.711943
C0006,14.622843,15.176921
C0007,3.355004,3.816371
C0008,13.949816,12.503952
C0009,3.367833,3.971040
C0010,19.401342,17.992807
C0001,3.171518,2.885123
C0002,18.785404,21.162181
C0003,2.474806,5.958344
C0004,13.241754,14.878179
C0005,2.651947,0.751236
C0006,14.588291,15.272674
C0007,3.266109,3.417900
C0008,13.599895,12.554098
C0009,3.261443,3.464494
C0010,19.214936,18.053411
C0001,2.893776,3.096843
C0002,18.779181,20.987890
C0003,2.788271,5.981202
C0004,13.468670,14.958257
C0005,2.422405,0.338063
C0006,14.330866,15.015024
C0007,3.232604,3.557503
C0008,13.487255,12.809899
C0009,3.527307,3.458399
C0010,19.240390,17.646828
C0001,3.418688,3.304174
C0002,18.329359,21.699737
C0003,2.904473,5.794427
C0004,13.575997,14.665981
C0005,2.044463,0.913229
C0006,14.038801,15.203494
C0007,3.418687,3.446515
C0008,13.597413,12.776863
C0009,3.322839,3.886945
C0010,19.374507,17.570044
C0001,3.628647,2.994779
C0002,18.567044,21.485788
C0003,2.634831,5.836877
C0004,13.806059,14.688589
C0005,1.987495,0.956125
C0006,14.180136,15.290975
C0007,3.126697,3.568738
C0008,13.121287,12.905280
C0009,3.999798,3.922583
C0010,19.391985,17.128085
C0001,3.505184,3.284218
C0002,18.041941,21.217060
C0003,2.635972,5.611951
C0004,13.535554,14.958150
C0005,2.273175,0.904583
C0006,13.889062,15.571655
C0007,3.344973,3.775909
C0008,12.388130,12.779463
C0009,4.277939,4.176180
C0010,19.343785,17.317496
C0001,3.493255,3.524694
C0002,18.647655,21.290105
C0003,2.890079,5.898517
C0004,13.501584,15.565642
C0005,1.926383,0.984066
C0006,13.167327,15.571905
C0007,3.074742,3.990449
C0008,12.303533,12.972880
C0009,4.707455,4.008439
C0010,18.555339,17.244575
C0001,3.546554,3.258399
C0002,18.942806,21.341908
C0003,2.816848,6.333475
C0004,13.599764,15.579753
C0005,1.663359,1.324833
C0006,13.293399,16.302130
C0007,2.844158,3.804520
C0008,12.362368,13.051871
C0009,4.966066,4.304436
C0010,19.484698,17.105143
C0001,3.546065,3.385824
C0002,18.840734,21.370147
C0003,2.334548,6.267912
C0004,13.267210,16.041749
C0005,1.702469,1.465760
C0006,13.397724,15.716431
C0007,3.299589,3.957100
C0008,12.433603,13.035839
C0009,5.084224,4.334001
C0010,19.389080,17.156902
C0001,4.006228,3.613976
C0002,18.670229,21.381754
C0003,2.846506,6.054063
C0004,13.698901,16.853160
C0005,1.793980,1.586653
C0006,13.017408,15.687942
C0007,3.444296,4.257814
C0008,12.411978,12.648854
C0009,4.684777,4.417602
C0010,19.437128,17.458103
C0001,3.586801,3.378604
C0002,18.653050,21.386379
C0003,2.884167,5.815310
C0004,13.959619,16.333621
C0005,1.678378,1.193868
C0006,13.138256,15.402364
C0007,3.526035,4.389488
C0008,12.287313,12.874017
C0009,4.970097,5.160163
C0010,19.310616,17.500189
C0001,4.005805,3.534952
C0002,19.044793,21.580155
C0003,2.973630,5.962653
C0004,14.363125,16.864497
C0005,1.504412,1.769346
C0006,13.443597,15.224162
C0007,3.826339,4.310226
C0008,12.425688,13.000335
C0009,4.817500,4.909819
C0010,18.997578,17.661670
C0001,4.233932,3.604041
C0002,19.324956,21.783918
C0003,3.696291,6.573368
C0004,14.513030,16.704409
C0005,1.704924,1.771036
C0006,14.079135,15.308681
C0007,3.753393,4.352720
C0008,12.239105,12.854263
C0009,4.882579,5.166852
C0010,18.970521,17.000793
C0001,4.312446,3.739192
C0002,19.118351,21.655350
C0003,3.828577,6.543119
C0004,14.665720,16.661669
C0005,1.077700,1.407106
C0006,13.706564,14.997251
C0007,3.787019,4.635228
C0008,12.736648,12.973295
C0009,4.398235,5.137403
C0010,18.708047,17.165728
C0001,4.147410,3.359666
C0002,18.947396,21.632208
C0003,4.240831,6.610072
C0004,14.323361,16.881941
C0005,0.698896,1.386418
C0006,13.903081,15.175702
C0007,3.351038,4.653781
C0008,12.752502,13.107989
C0009,5.040831,5.365416
C0010,18.394350,17.544261
C0001,3.727928,3.405886
C0002,19.139307,21.781771
C0003,4.022273,6.670137
C0004,14.326030,16.652517
C0005,0.709160,1.751753
C0006,13.772444,15.051300
C0007,3.581650,4.802562
C0008,12.787029,13.005931
C0009,4.335255,5.103352
C0010,18.998787,17.978485
C0001,3.431964,3.447042
C0002,19.510265,22.459052
C0003,3.946945,6.990024
C0004,13.790236,16.526369
C0005,0.603092,1.213968
C0006,13.764437,14.943460
C0007,3.374537,4.674709
C0008,12.479090,13.438393
C0009,4.114659,5.765622
C0010,18.816634,17.922737
C0001,3.465198,3.410663
C0002,19.664001,22.466248
C0003,4.299902,6.601196
C0004,14.216381,16.431769
C0005,0.814667,1.660125
C0006,13.655311,15.088883
C0007,3.347996,4.298654
C0008,12.203460,13.837100
C0009,4.262476,5.489381
C0010,18.829150,17.846640
C0001,3.390574,3.504595
C0002,19.707475,22.498839
C0003,4.317963,6.135180
C0004,14.378798,16.374241
C0005,0.643997,1.563300
C0006,14.123476,15.239908
C0007,3.284467,4.459237
C0008,12.220497,14.124836
C0009,4.267342,5.496461
C0010,18.345810,17.758055
C0001,3.683374,3.528407
C0002,19.281331,22.259032
C0003,4.366603,5.998682
C0004,14.470149,15.849608
C0005,0.513422,1.274642
C0006,13.901219,14.916970
C0007,3.183026,4.042634
C0008,12.094521,13.970457
C0009,4.410053,5.233802
C0010,18.404524,17.880022
C0001,3.932650,3.445947
C0002,19.600064,22.238900
C0003,4.352833,6.086067
C0004,14.612697,16.103233
C0005,0.225309,0.973571
C0006,13.737329,14.365133
C0007,2.740050,3.919487
C0008,12.172856,14.318892
C0009,4.040444,5.334193
C0010,18.993826,18.188493
C0001,3.790328,3.148889
C0002,19.679146,22.094531
C0003,4.396347,5.672082
C0004,14.668424,16.528737
C0005,0.356333,1.112375
C0006,13.800649,14.133759
C0007,3.092711,3.726419
C0008,11.926109,14.434363
C0009,4.000227,5.467471
C0010,18.810640,18.306535
C0001,4.017378,3.223010
C0002,19.660226,22.316151
C0003,4.310019,5.823324
C0004,14.737108,16.907895
C0005,0.258603,0.853173
C0006,13.908339,14.608836
C0007,3.245132,3.584648
C0008,12.090801,14.680742
C0009,3.780908,6.011789
C0010,18.886742,18.295132
C0001,3.801550,3.023714
C0002,19.838122,21.963321
C0003,4.609609,5.762609
C0004,14.677727,17.129352
C0005,0.117332,0.963402
C0006,14.106874,14.597146
C0007,2.672205,3.913003
C0008,11.628063,14.817105
C0009,4.012759,5.346265
C0010,18.550270,18.007813
C0001,3.839419,3.170103
C0002,19.410206,22.271446
C0003,4.540192,6.161264
C0004,15.097662,17.123522
C0005,0.202228,1.130081
C0006,14.340973,14.855293
C0007,2.748868,3.397030
C0008,11.589767,14.611394
C0009,4.118450,5.308532
C0010,18.808938,18.409159
C0001,4.052090,3.163470
C0002,19.609715,22.433061
C0003,5.376971,6.290492
C0004,15.138705,17.306435
C0005,0.693927,0.703070
C0006,14.091536,14.634441
C0007,2.838212,2.982209
C0008,11.137213,13.869475
C0009,3.825009,5.029768
C0010,18.750923,17.953040
C0001,3.407876,2.991807
C0002,19.646724,22.229320
C0003,5.174525,6.472245
C0004,15.057680,17.274748
C0005,0.850870,0.594668
C0006,14.291058,14.954804
C0007,3.213019,3.216190
C0008,11.236195,13.416046
C0009,3.324834,5.190636
C0010,18.783393,18.306013
C0001,3.235185,2.538743
C0002,20.010689,21.883975
C0003,5.109216,6.350393
C0004,15.212985,16.852478
C0005,0.616062,0.526870
C0006,13.965430,14.405135
C0007,3.067360,2.857139
C0008,10.643740,13.355163
C0009,2.898862,5.054321
C0010,18.506272,17.904487
C0001,3.669809,2.399543
C0002,20.393768,21.841515
C0003,5.100922,6.186513
C0004,15.199877,16.633421
C0005,0.885307,0.913681
C0006,14.049240,14.523899
C0007,3.062698,2.943837
C0008,10.537831,13.011582
C0009,2.711658,5.131865
C0010,18.855537,17.765528
C0001,3.466444,2.087057
C0002,20.520787,22.676137
C0003,5.218520,6.408026
C0004,14.983144,17.152693
C0005,1.278811,0.927699
C0006,14.311714,14.793264
C0007,3.452015,3.613802
C0008,10.792631,13.215683
C0009,3.164021,4.913831
C0010,18.968235,17.448046
C0001,3.941794,2.009108
C0002,20.439035,22.723084
C0003,5.002011,7.366422
C0004,15.203418,17.425575
C0005,1.762464,0.616937
C0006,14.065829,14.872243
C0007,3.916796,3.714634
C0008,10.711757,13.579409
C0009,3.267438,4.543118
C0010,19.231299,17.634655
C0001,3.756903,2.102126
C0002,20.490219,22.492563
C0003,4.776581,7.564434
C0004,15.260406,17.756547
C0005,1.922984,0.739068
C0006,14.313330,14.509841
C0007,4.323930,3.398949
C0008,11.055246,13.766962
C0009,3.126314,4.670628
C0010,19.726895,17.866548
C0001,4.243222,2.423441
C0002,20.288538,22.426047
C0003,5.110155,7.706904
C0004,15.370027,18.309397
C0005,2.161509,0.690591
C0006,14.471801,15.174371
C0007,4.374768,3.219311
C0008,10.838568,13.516975
C0009,3.010712,4.996636
C0010,19.365147,17.729926
C0001,4.209850,2.239312
C0002,20.258893,22.316146
C0003,4.929046,7.142547
C0004,15.345387,18.710187
C0005,2.172979,1.175725
C0006,14.513313,15.015396
C0007,4.301088,3.118824
C0008,10.504166,12.993034
C0009,3.045566,4.979594
C0010,19.194924,18.050942
C0001,4.157334,2.044759
C0002,19.704163,22.649399
C0003,4.747993,7.555209
C0004,14.881946,18.428044
C0005,2.019609,0.860223
C0006,14.908597,15.071482
C0007,4.127487,3.549800
C0008,10.635140,12.778897
C0009,3.021594,4.944546
C0010,18.643576,18.405408
C0001,3.692692,2.198193
C0002,20.026127,21.776516
C0003,4.639872,7.062612
C0004,15.177477,18.541923
C0005,1.533158,1.237804
C0006,15.365316,15.346639
